GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,ContentManager,656,231,26,20,159,68,58,21,40,16
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,PublicContentSearcherDAO,346,7,32,0,78,2,25,2,9,2
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,IContentManager,60,0,0,0,1,0,1,0,1,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,ContentsStatus,62,0,0,0,15,0,11,0,11,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,ContentUpdaterDAO,108,0,2,0,26,0,4,0,3,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,ContentUpdaterService,254,0,10,0,64,0,18,0,13,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,AbstractContentSearcherDAO,707,7,94,0,167,2,67,2,20,2
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,WorkContentSearcherDAO,28,7,4,0,9,2,8,2,6,2
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content.bulk.util,SmallBulkCommandReport,52,0,0,0,22,0,15,0,15,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content.bulk.util,ContentBulkActionHelper,266,15,40,0,67,6,29,4,9,4
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content.bulk.util,ContentBulkActionSummary,45,0,0,0,13,0,7,0,7,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.tags,ContentListFilterTag,208,0,14,0,62,0,28,0,21,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.tags,ContentInfoTag,222,0,26,0,58,0,24,0,11,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.tags,ContentListUserFilterOptionTag,160,0,14,0,43,0,22,0,15,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.tags,SearcherTag,60,0,0,0,17,0,5,0,5,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.tags,ContentListTag,447,0,40,0,125,0,56,0,36,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.tags,ContentTag,149,0,12,0,41,0,20,0,14,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.portal,PageAction,218,0,10,0,59,0,21,0,16,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.widget,ContentViewerHelper,388,23,66,0,94,10,47,6,14,6
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.widget,UserFilterOptionBean.AttributeFormFieldError,30,0,0,0,10,0,5,0,5,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.widget,UserFilterOptionBean,1150,0,152,0,239,0,111,0,35,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.widget,ContentListHelper,745,15,114,0,162,6,75,4,18,4
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.widget,IContentListWidgetHelper,39,0,0,0,2,0,1,0,1,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.init.portdb.enums,AttributeType,273,0,4,0,30,0,6,0,4,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services,ContentTypeService,197,6,2,0,43,1,23,1,22,1
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services,ContentModelServiceImpl.new DtoBuilder() {...},27,6,0,0,7,1,1,1,1,1
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services,ContentModelServiceImpl,541,26,36,0,122,8,35,1,17,1
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content.attribute.action.link.helper,LinkAttributeActionHelper,420,3,34,0,99,1,29,1,10,1
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.widget,RowContentListHelper,135,0,24,0,23,0,15,0,3,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content,ContentService.new DtoBuilder() {...},20,0,0,0,4,0,2,0,2,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content,ContentService,1715,40,162,0,352,18,133,9,52,9
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content.preview,ContentPreviewViewerHelper,133,7,12,0,28,2,7,2,1,2
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content.preview,ContentPreviewDispenser,124,11,12,0,27,4,10,3,4,3
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.servlet,ProtectedResourceProvider,330,39,34,0,83,18,30,10,13,10
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.model.attribute.util,HypertextAttributeUtil,247,22,37,3,56,7,26,1,6,1
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.model.attribute.util,SymbolicLinkValidator,299,31,34,2,75,14,28,5,8,5
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.portal.specialwidget.listviewer,NumberAttributeFilterAction,68,0,6,0,22,0,13,0,10,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.portal.specialwidget.listviewer,BaseFilterAction,309,0,28,0,92,0,46,0,32,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.portal.specialwidget.listviewer,TextAttributeFilterAction,90,0,10,0,27,0,17,0,12,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.portal.specialwidget.listviewer,BooleanAttributeFilterAction,32,0,4,0,9,0,7,0,5,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.portal.specialwidget.listviewer,ContentListViewerWidgetAction,1307,0,144,0,340,0,143,0,71,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.portal.specialwidget.listviewer,DateAttributeFilterAction,165,0,12,0,49,0,29,0,23,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.resource.validator,ResourcesValidator,7,3,0,0,3,1,3,1,3,1
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content,ContentAdminAction,505,0,46,0,136,0,63,0,40,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content,ContentInspectionAction,444,0,36,0,105,0,35,0,17,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content,ContentCategoryAction,133,0,8,0,41,0,19,0,15,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content,ContentAction,637,126,52,6,163,33,57,10,29,9
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content,ContentFinderAction,1928,0,184,0,526,0,186,0,94,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content,ContentFinderSearchInfo,222,0,22,0,61,0,31,0,20,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content,AbstractContentAction,156,93,5,1,33,26,17,14,13,14
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content,IntroNewContentAction,193,0,8,0,58,0,19,0,15,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.util,CmsPageActionUtil,15,0,0,0,4,0,4,0,4,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.util,ResourceIconUtil,59,11,8,0,14,5,9,3,5,3
